7060000,11.319653,77.011315,0.35,5,1.21
7062000,11.319648,77.011315,0.09,5,1.21
7064000,11.319654,77.011320,0.15,5,1.21
7066000,11.319657,77.011323,1.94,5,1.21
7068000,11.319653,77.011318,1.04,5,1.21
7070000,11.319650,77.011315,0.09,6,1.21
7072000,11.319649,77.011314,0.43,6,2.57
7074000,11.319657,77.011317,0.67,6,1.55
7076000,11.319657,77.011316,0.37,6,1.55
7078000,11.319656,77.011311,0.98,6,1.13
7080000,11.319660,77.011311,0.76,6,1.13
7082000,11.319676,77.011318,2.07,6,1.14
7084000,11.319684,77.011320,2.19,5,1.55
7086000,11.319679,77.011314,0.93,5,1.55
7088000,11.319681,77.011310,1.22,5,2.55
7090000,11.319673,77.011314,0.83,4,1.95
7092000,11.319673,77.011313,0.07,6,1.14
7094000,11.319673,77.011312,0.41,6,1.14
7096000,11.319671,77.011310,0.22,5,1.21
7098000,11.319671,77.011310,0.33,6,1.14
7100000,11.319669,77.011307,0.07,6,1.14
7102000,11.319666,77.011303,0.24,6,1.36
7104000,11.319662,77.011299,1.09,6,1.36
7106000,11.319661,77.011297,0.22,6,1.36
7108000,11.319659,77.011296,1.20,6,1.14
7110000,11.319660,77.011297,0.56,6,1.14
7112000,11.319659,77.011296,0.19,6,1.14
7114000,11.319661,77.011297,0.43,6,1.14
7116000,11.319660,77.011296,0.31,6,1.14
7118000,11.319658,77.011293,0.31,6,1.14
7120000,11.319655,77.011290,0.20,6,1.14
7122000,11.319651,77.011286,0.85,6,1.14
7124000,11.319651,77.011285,0.52,6,1.14
7126000,11.319653,77.011285,0.22,6,1.14
7128000,11.319653,77.011284,0.72,6,1.14
7130000,11.319651,77.011282,0.07,6,1.14
7132000,11.319649,77.011281,0.04,6,1.14
7134000,11.319648,77.011280,0.17,6,1.14
7136000,11.319645,77.011280,0.41,6,1.14
7138000,11.319647,77.011283,0.26,6,1.14
7140000,11.319648,77.011286,0.11,6,1.14
7142000,11.319649,77.011287,1.43,6,1.14
7144000,11.319649,77.011287,0.54,6,1.14
7146000,11.319645,77.011285,0.09,6,1.14
7148000,11.319644,77.011285,0.63,5,1.21
7150000,11.319643,77.011285,0.39,5,1.21
7152000,11.319645,77.011287,0.67,5,1.21
7154000,11.319643,77.011286,0.59,5,1.21
7156000,11.319642,77.011286,0.41,4,2.51
7158000,11.319642,77.011285,0.30,4,2.50
7160000,11.319642,77.011286,0.43,4,2.50
7162000,11.319642,77.011286,0.96,6,2.50
7164000,11.319643,77.011287,1.00,6,2.50
7166000,11.319653,77.011289,0.11,6,1.14
7168000,11.319660,77.011289,1.33,6,2.50
7170000,11.319658,77.011287,0.89,6,2.50
7172000,11.319652,77.011282,0.11,6,2.49
7174000,11.319651,77.011280,0.61,6,2.48
